Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_B18002_001,SE_B18002_002,SE_B18002_003
"06037113423","Census Tract 1134.23, Los Angeles County, California","ACSSF","ca","140","00","0004310",,,,,"06","037",,,"113423",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113423","Census Tract 1134.23",,,,281,78,95
"06037113424","Census Tract 1134.24, Los Angeles County, California","ACSSF","ca","140","00","0004311",,,,,"06","037",,,"113424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113424","Census Tract 1134.24",,,,301,143,55
"06037113425","Census Tract 1134.25, Los Angeles County, California","ACSSF","ca","140","00","0004312",,,,,"06","037",,,"113425",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113425","Census Tract 1134.25",,,,1309,556,368
"06037113426","Census Tract 1134.26, Los Angeles County, California","ACSSF","ca","140","00","0004313",,,,,"06","037",,,"113426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113426","Census Tract 1134.26",,,,366,117,110
"06037113427","Census Tract 1134.27, Los Angeles County, California","ACSSF","ca","140","00","0004314",,,,,"06","037",,,"113427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113427","Census Tract 1134.27",,,,665,194,178
"06037113428","Census Tract 1134.28, Los Angeles County, California","ACSSF","ca","140","00","0004315",,,,,"06","037",,,"113428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113428","Census Tract 1134.28",,,,164,50,77
"06037115101","Census Tract 1151.01, Los Angeles County, California","ACSSF","ca","140","00","0004316",,,,,"06","037",,,"115101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115101","Census Tract 1151.01",,,,220,78,33
"06037115103","Census Tract 1151.03, Los Angeles County, California","ACSSF","ca","140","00","0004317",,,,,"06","037",,,"115103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115103","Census Tract 1151.03",,,,5,0,0
"06037115104","Census Tract 1151.04, Los Angeles County, California","ACSSF","ca","140","00","0004318",,,,,"06","037",,,"115104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115104","Census Tract 1151.04",,,,1436,351,621
"06037115202","Census Tract 1152.02, Los Angeles County, California","ACSSF","ca","140","00","0004319",,,,,"06","037",,,"115202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115202","Census Tract 1152.02",,,,1139,273,533
"06037115203","Census Tract 1152.03, Los Angeles County, California","ACSSF","ca","140","00","0004320",,,,,"06","037",,,"115203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115203","Census Tract 1152.03",,,,836,104,312
"06037115204","Census Tract 1152.04, Los Angeles County, California","ACSSF","ca","140","00","0004321",,,,,"06","037",,,"115204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115204","Census Tract 1152.04",,,,1079,185,317
"06037115301","Census Tract 1153.01, Los Angeles County, California","ACSSF","ca","140","00","0004322",,,,,"06","037",,,"115301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115301","Census Tract 1153.01",,,,812,120,276
"06037115302","Census Tract 1153.02, Los Angeles County, California","ACSSF","ca","140","00","0004323",,,,,"06","037",,,"115302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115302","Census Tract 1153.02",,,,726,210,265
"06037115401","Census Tract 1154.01, Los Angeles County, California","ACSSF","ca","140","00","0004324",,,,,"06","037",,,"115401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115401","Census Tract 1154.01",,,,1238,310,500
"06037115403","Census Tract 1154.03, Los Angeles County, California","ACSSF","ca","140","00","0004325",,,,,"06","037",,,"115403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115403","Census Tract 1154.03",,,,755,216,204
"06037115404","Census Tract 1154.04, Los Angeles County, California","ACSSF","ca","140","00","0004326",,,,,"06","037",,,"115404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115404","Census Tract 1154.04",,,,419,109,133
"06037117101","Census Tract 1171.01, Los Angeles County, California","ACSSF","ca","140","00","0004327",,,,,"06","037",,,"117101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117101","Census Tract 1171.01",,,,495,100,197
"06037117102","Census Tract 1171.02, Los Angeles County, California","ACSSF","ca","140","00","0004328",,,,,"06","037",,,"117102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117102","Census Tract 1171.02",,,,191,25,102
"06037117201","Census Tract 1172.01, Los Angeles County, California","ACSSF","ca","140","00","0004329",,,,,"06","037",,,"117201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117201","Census Tract 1172.01",,,,817,234,377
"06037117202","Census Tract 1172.02, Los Angeles County, California","ACSSF","ca","140","00","0004330",,,,,"06","037",,,"117202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117202","Census Tract 1172.02",,,,271,108,69
"06037117301","Census Tract 1173.01, Los Angeles County, California","ACSSF","ca","140","00","0004331",,,,,"06","037",,,"117301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117301","Census Tract 1173.01",,,,243,41,89
"06037117302","Census Tract 1173.02, Los Angeles County, California","ACSSF","ca","140","00","0004332",,,,,"06","037",,,"117302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117302","Census Tract 1173.02",,,,345,123,95
"06037117303","Census Tract 1173.03, Los Angeles County, California","ACSSF","ca","140","00","0004333",,,,,"06","037",,,"117303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117303","Census Tract 1173.03",,,,208,108,66
"06037117404","Census Tract 1174.04, Los Angeles County, California","ACSSF","ca","140","00","0004334",,,,,"06","037",,,"117404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117404","Census Tract 1174.04",,,,325,94,130
"06037117405","Census Tract 1174.05, Los Angeles County, California","ACSSF","ca","140","00","0004335",,,,,"06","037",,,"117405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117405","Census Tract 1174.05",,,,784,200,316
"06037117407","Census Tract 1174.07, Los Angeles County, California","ACSSF","ca","140","00","0004336",,,,,"06","037",,,"117407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117407","Census Tract 1174.07",,,,1002,321,390
"06037117408","Census Tract 1174.08, Los Angeles County, California","ACSSF","ca","140","00","0004337",,,,,"06","037",,,"117408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117408","Census Tract 1174.08",,,,615,156,286
"06037117510","Census Tract 1175.10, Los Angeles County, California","ACSSF","ca","140","00","0004338",,,,,"06","037",,,"117510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117510","Census Tract 1175.10",,,,876,231,367
"06037117520","Census Tract 1175.20, Los Angeles County, California","ACSSF","ca","140","00","0004339",,,,,"06","037",,,"117520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117520","Census Tract 1175.20",,,,924,227,427
"06037117530","Census Tract 1175.30, Los Angeles County, California","ACSSF","ca","140","00","0004340",,,,,"06","037",,,"117530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117530","Census Tract 1175.30",,,,1377,409,417
"06037119001","Census Tract 1190.01, Los Angeles County, California","ACSSF","ca","140","00","0004341",,,,,"06","037",,,"119001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119001","Census Tract 1190.01",,,,189,0,88
"06037119003","Census Tract 1190.03, Los Angeles County, California","ACSSF","ca","140","00","0004342",,,,,"06","037",,,"119003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119003","Census Tract 1190.03",,,,164,33,22
"06037119004","Census Tract 1190.04, Los Angeles County, California","ACSSF","ca","140","00","0004343",,,,,"06","037",,,"119004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119004","Census Tract 1190.04",,,,215,55,75
"06037119201","Census Tract 1192.01, Los Angeles County, California","ACSSF","ca","140","00","0004344",,,,,"06","037",,,"119201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119201","Census Tract 1192.01",,,,146,20,58
"06037119202","Census Tract 1192.02, Los Angeles County, California","ACSSF","ca","140","00","0004345",,,,,"06","037",,,"119202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119202","Census Tract 1192.02",,,,240,75,43
"06037119310","Census Tract 1193.10, Los Angeles County, California","ACSSF","ca","140","00","0004346",,,,,"06","037",,,"119310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119310","Census Tract 1193.10",,,,558,175,189
"06037119320","Census Tract 1193.20, Los Angeles County, California","ACSSF","ca","140","00","0004347",,,,,"06","037",,,"119320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119320","Census Tract 1193.20",,,,901,191,225
"06037119340","Census Tract 1193.40, Los Angeles County, California","ACSSF","ca","140","00","0004348",,,,,"06","037",,,"119340",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119340","Census Tract 1193.40",,,,1026,270,445
"06037119341","Census Tract 1193.41, Los Angeles County, California","ACSSF","ca","140","00","0004349",,,,,"06","037",,,"119341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119341","Census Tract 1193.41",,,,514,162,181
"06037119342","Census Tract 1193.42, Los Angeles County, California","ACSSF","ca","140","00","0004350",,,,,"06","037",,,"119342",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119342","Census Tract 1193.42",,,,398,139,154
"06037119400","Census Tract 1194, Los Angeles County, California","ACSSF","ca","140","00","0004351",,,,,"06","037",,,"119400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119400","Census Tract 1194",,,,148,30,68
"06037119700","Census Tract 1197, Los Angeles County, California","ACSSF","ca","140","00","0004352",,,,,"06","037",,,"119700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119700","Census Tract 1197",,,,235,60,36
"06037119801","Census Tract 1198.01, Los Angeles County, California","ACSSF","ca","140","00","0004353",,,,,"06","037",,,"119801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119801","Census Tract 1198.01",,,,114,0,59
"06037119802","Census Tract 1198.02, Los Angeles County, California","ACSSF","ca","140","00","0004354",,,,,"06","037",,,"119802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119802","Census Tract 1198.02",,,,244,71,55
"06037119900","Census Tract 1199, Los Angeles County, California","ACSSF","ca","140","00","0004355",,,,,"06","037",,,"119900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119900","Census Tract 1199",,,,258,120,58
"06037120010","Census Tract 1200.10, Los Angeles County, California","ACSSF","ca","140","00","0004356",,,,,"06","037",,,"120010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120010","Census Tract 1200.10",,,,451,128,144
"06037120020","Census Tract 1200.20, Los Angeles County, California","ACSSF","ca","140","00","0004357",,,,,"06","037",,,"120020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120020","Census Tract 1200.20",,,,1036,269,395
"06037120030","Census Tract 1200.30, Los Angeles County, California","ACSSF","ca","140","00","0004358",,,,,"06","037",,,"120030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120030","Census Tract 1200.30",,,,667,162,233
"06037120103","Census Tract 1201.03, Los Angeles County, California","ACSSF","ca","140","00","0004359",,,,,"06","037",,,"120103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120103","Census Tract 1201.03",,,,786,181,377
"06037120104","Census Tract 1201.04, Los Angeles County, California","ACSSF","ca","140","00","0004360",,,,,"06","037",,,"120104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120104","Census Tract 1201.04",,,,719,159,323
"06037120105","Census Tract 1201.05, Los Angeles County, California","ACSSF","ca","140","00","0004361",,,,,"06","037",,,"120105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120105","Census Tract 1201.05",,,,612,193,213
"06037120106","Census Tract 1201.06, Los Angeles County, California","ACSSF","ca","140","00","0004362",,,,,"06","037",,,"120106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120106","Census Tract 1201.06",,,,1014,369,372
"06037120107","Census Tract 1201.07, Los Angeles County, California","ACSSF","ca","140","00","0004363",,,,,"06","037",,,"120107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120107","Census Tract 1201.07",,,,1067,303,405
"06037120108","Census Tract 1201.08, Los Angeles County, California","ACSSF","ca","140","00","0004364",,,,,"06","037",,,"120108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120108","Census Tract 1201.08",,,,930,160,381
"06037120300","Census Tract 1203, Los Angeles County, California","ACSSF","ca","140","00","0004365",,,,,"06","037",,,"120300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120300","Census Tract 1203",,,,496,129,230
"06037120400","Census Tract 1204, Los Angeles County, California","ACSSF","ca","140","00","0004366",,,,,"06","037",,,"120400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120400","Census Tract 1204",,,,1371,381,326
"06037121010","Census Tract 1210.10, Los Angeles County, California","ACSSF","ca","140","00","0004367",,,,,"06","037",,,"121010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121010","Census Tract 1210.10",,,,363,147,81
"06037121020","Census Tract 1210.20, Los Angeles County, California","ACSSF","ca","140","00","0004368",,,,,"06","037",,,"121020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121020","Census Tract 1210.20",,,,432,152,149
"06037121101","Census Tract 1211.01, Los Angeles County, California","ACSSF","ca","140","00","0004369",,,,,"06","037",,,"121101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121101","Census Tract 1211.01",,,,575,126,145
"06037121102","Census Tract 1211.02, Los Angeles County, California","ACSSF","ca","140","00","0004370",,,,,"06","037",,,"121102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121102","Census Tract 1211.02",,,,270,13,131
"06037121210","Census Tract 1212.10, Los Angeles County, California","ACSSF","ca","140","00","0004371",,,,,"06","037",,,"121210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121210","Census Tract 1212.10",,,,266,101,45
"06037121221","Census Tract 1212.21, Los Angeles County, California","ACSSF","ca","140","00","0004372",,,,,"06","037",,,"121221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121221","Census Tract 1212.21",,,,111,0,36
"06037121222","Census Tract 1212.22, Los Angeles County, California","ACSSF","ca","140","00","0004373",,,,,"06","037",,,"121222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121222","Census Tract 1212.22",,,,687,183,172
"06037121600","Census Tract 1216, Los Angeles County, California","ACSSF","ca","140","00","0004374",,,,,"06","037",,,"121600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121600","Census Tract 1216",,,,153,16,60
"06037121801","Census Tract 1218.01, Los Angeles County, California","ACSSF","ca","140","00","0004375",,,,,"06","037",,,"121801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121801","Census Tract 1218.01",,,,839,276,344
"06037121802","Census Tract 1218.02, Los Angeles County, California","ACSSF","ca","140","00","0004376",,,,,"06","037",,,"121802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121802","Census Tract 1218.02",,,,253,65,73
"06037121900","Census Tract 1219, Los Angeles County, California","ACSSF","ca","140","00","0004377",,,,,"06","037",,,"121900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121900","Census Tract 1219",,,,558,41,241
"06037122000","Census Tract 1220, Los Angeles County, California","ACSSF","ca","140","00","0004378",,,,,"06","037",,,"122000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122000","Census Tract 1220",,,,535,81,263
"06037122120","Census Tract 1221.20, Los Angeles County, California","ACSSF","ca","140","00","0004379",,,,,"06","037",,,"122120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122120","Census Tract 1221.20",,,,517,70,188
"06037122121","Census Tract 1221.21, Los Angeles County, California","ACSSF","ca","140","00","0004380",,,,,"06","037",,,"122121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122121","Census Tract 1221.21",,,,455,151,174
"06037122122","Census Tract 1221.22, Los Angeles County, California","ACSSF","ca","140","00","0004381",,,,,"06","037",,,"122122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122122","Census Tract 1221.22",,,,481,188,192
"06037122200","Census Tract 1222, Los Angeles County, California","ACSSF","ca","140","00","0004382",,,,,"06","037",,,"122200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122200","Census Tract 1222",,,,422,141,177
"06037122410","Census Tract 1224.10, Los Angeles County, California","ACSSF","ca","140","00","0004383",,,,,"06","037",,,"122410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122410","Census Tract 1224.10",,,,974,240,263
"06037122420","Census Tract 1224.20, Los Angeles County, California","ACSSF","ca","140","00","0004384",,,,,"06","037",,,"122420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122420","Census Tract 1224.20",,,,915,341,268
"06037123010","Census Tract 1230.10, Los Angeles County, California","ACSSF","ca","140","00","0004385",,,,,"06","037",,,"123010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123010","Census Tract 1230.10",,,,673,273,277
"06037123020","Census Tract 1230.20, Los Angeles County, California","ACSSF","ca","140","00","0004386",,,,,"06","037",,,"123020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123020","Census Tract 1230.20",,,,315,68,104
"06037123103","Census Tract 1231.03, Los Angeles County, California","ACSSF","ca","140","00","0004387",,,,,"06","037",,,"123103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123103","Census Tract 1231.03",,,,1002,246,310
"06037123104","Census Tract 1231.04, Los Angeles County, California","ACSSF","ca","140","00","0004388",,,,,"06","037",,,"123104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123104","Census Tract 1231.04",,,,1031,210,346
"06037123203","Census Tract 1232.03, Los Angeles County, California","ACSSF","ca","140","00","0004389",,,,,"06","037",,,"123203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123203","Census Tract 1232.03",,,,857,182,370
"06037123204","Census Tract 1232.04, Los Angeles County, California","ACSSF","ca","140","00","0004390",,,,,"06","037",,,"123204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123204","Census Tract 1232.04",,,,822,212,259
"06037123205","Census Tract 1232.05, Los Angeles County, California","ACSSF","ca","140","00","0004391",,,,,"06","037",,,"123205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123205","Census Tract 1232.05",,,,612,94,319
"06037123206","Census Tract 1232.06, Los Angeles County, California","ACSSF","ca","140","00","0004392",,,,,"06","037",,,"123206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123206","Census Tract 1232.06",,,,622,215,191
"06037123301","Census Tract 1233.01, Los Angeles County, California","ACSSF","ca","140","00","0004393",,,,,"06","037",,,"123301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123301","Census Tract 1233.01",,,,946,323,325
"06037123303","Census Tract 1233.03, Los Angeles County, California","ACSSF","ca","140","00","0004394",,,,,"06","037",,,"123303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123303","Census Tract 1233.03",,,,599,162,171
"06037123304","Census Tract 1233.04, Los Angeles County, California","ACSSF","ca","140","00","0004395",,,,,"06","037",,,"123304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123304","Census Tract 1233.04",,,,1346,411,581
"06037123410","Census Tract 1234.10, Los Angeles County, California","ACSSF","ca","140","00","0004396",,,,,"06","037",,,"123410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123410","Census Tract 1234.10",,,,949,350,326
"06037123420","Census Tract 1234.20, Los Angeles County, California","ACSSF","ca","140","00","0004397",,,,,"06","037",,,"123420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123420","Census Tract 1234.20",,,,1088,229,415
"06037123510","Census Tract 1235.10, Los Angeles County, California","ACSSF","ca","140","00","0004398",,,,,"06","037",,,"123510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123510","Census Tract 1235.10",,,,1269,336,519
"06037123520","Census Tract 1235.20, Los Angeles County, California","ACSSF","ca","140","00","0004399",,,,,"06","037",,,"123520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123520","Census Tract 1235.20",,,,469,118,207
"06037123601","Census Tract 1236.01, Los Angeles County, California","ACSSF","ca","140","00","0004400",,,,,"06","037",,,"123601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123601","Census Tract 1236.01",,,,1118,271,452
